index,open,close,high,low,Return
2019-09-30,8054.36,8239.23,8337.26,7710.0,2.2733112465228134
2019-10-01,8238.14,8290.99,8500.0,8173.05,0.6282140442735562
2019-10-02,8291.29,8331.15,8360.57,8151.22,0.484381237946252
2019-10-03,8330.78,8254.38,8393.0,8060.0,-0.9214814281341743
2019-10-04,8255.2,8147.59,8255.46,8005.0,-1.2937373854850276
2019-10-05,8149.18,8123.02,8183.41,8012.98,-0.30156156605818385
2019-10-06,8123.02,7864.96,8153.87,7785.0,-3.176897262348244
2019-10-07,7864.98,8214.75,8299.92,7762.0,4.447447920904879
2019-10-08,8212.09,8175.48,8325.0,8088.75,-0.47804254542135327
2019-10-09,8177.32,8583.7,8670.0,8115.0,4.9932236394682805
2019-10-10,8583.7,8538.02,8644.0,8414.52,-0.5321714412199863
2019-10-11,8537.85,8300.2,8779.51,8261.54,-2.785423318286906
2019-10-12,8299.32,8321.94,8400.0,8212.38,0.261921399484355
2019-10-13,8322.78,8290.07,8451.37,8160.0,-0.38296358781727546
2019-10-14,8290.04,8332.7,8388.85,8203.0,0.5142296747795871
2019-10-15,8333.9,8154.24,8403.0,8090.0,-2.141682767890374
2019-10-16,8154.01,7996.88,8182.77,7917.0,-1.9297935797818022
2019-10-17,7996.48,8072.0,8124.92,7929.03,0.939366352877613
2019-10-18,8072.0,7945.02,8115.0,7816.01,-1.5730921704658063
2019-10-19,7945.26,7927.8,8098.1,7866.92,-0.21673954250587268
2019-10-20,7927.8,8184.6,8297.0,7870.0,3.239234087640952
2019-10-21,8184.29,8194.39,8333.0,8142.03,0.11961488649414598
2019-10-22,8195.33,8025.95,8297.99,8000.0,-2.0555526402819435
2019-10-23,8026.36,7465.47,8047.59,7300.0,-6.983347765685055
2019-10-24,7467.05,7454.73,7503.68,7337.99,-0.14386234222361072
2019-10-25,7454.79,8619.51,8799.0,7361.0,15.624710754111826
2019-10-26,8619.63,9186.2,10370.0,8470.38,6.574503655080166
2019-10-27,9186.2,9503.61,9794.98,9074.34,3.4552916331018313
2019-10-28,9503.14,9425.45,9902.1,9254.0,-0.8224243208633353
2019-10-29,9425.44,9403.14,9550.0,9072.0,-0.2366995740256561
2019-10-30,9403.14,9182.57,9417.42,9001.01,-2.3457057961489447
2019-10-31,9182.34,9136.5,9405.0,8913.0,-0.5017113945224416
2019-11-01,9136.46,9230.07,9279.0,9030.0,1.024133968149732
2019-11-02,9230.07,9286.92,9373.74,9186.21,0.6159216560654546
2019-11-03,9286.48,9206.39,9362.57,9066.14,-0.8671335598885332
2019-11-04,9205.58,9402.94,9513.68,9115.84,2.134930195223106
2019-11-05,9402.91,9330.9,9454.95,9175.76,-0.7661433551633956
2019-11-06,9333.2,9348.57,9440.91,9250.01,0.18937080024434838
2019-11-07,9349.94,9229.03,9375.0,9101.0,-1.27869823940987
2019-11-08,9229.05,8821.02,9261.0,8696.0,-4.42094131235894
2019-11-09,8821.09,8821.14,8880.0,8724.88,0.001360386894022625
2019-11-10,8821.12,9053.68,9147.19,8750.0,2.6361672074131093
2019-11-11,9051.12,8715.81,9072.32,8618.68,-3.7318526831078724
2019-11-12,8716.0,8783.22,8888.0,8567.6,0.7734220915784018
2019-11-13,8783.22,8781.29,8844.99,8702.0,-0.0219737180669366
2019-11-14,8780.95,8664.99,8800.0,8582.6,-1.32440677850294
2019-11-15,8664.97,8483.12,8790.0,8400.0,-2.0989060575949736
2019-11-16,8483.12,8477.77,8543.0,8400.0,-0.06306641895906795
2019-11-17,8477.41,8513.48,8635.0,8350.68,0.4212192593099351
2019-11-18,8513.6,8208.16,8516.72,8060.0,-3.5863125302461496
2019-11-19,8208.18,8120.01,8218.63,8003.0,-1.0739313073819146
2019-11-20,8120.0,8086.24,8264.29,8038.4,-0.41588618733228166
2019-11-21,8087.01,7617.84,8134.73,7500.0,-5.792556243692982
2019-11-22,7618.52,7248.96,7750.0,6790.0,-4.842317507324911
2019-11-23,7248.96,7298.38,7344.48,7080.01,0.681752968701721
2019-11-24,7297.74,6942.83,7330.39,6912.0,-4.871629046445925
2019-11-25,6942.82,7148.16,7377.69,6515.0,2.957439545545548
2019-11-26,7148.16,7163.13,7340.0,7017.48,0.20942452323395866
2019-11-27,7163.37,7529.4,7655.0,6840.0,5.113267524113052
2019-11-28,7531.47,7415.25,7643.0,7360.0,-1.5160570563391484
2019-11-29,7416.48,7746.86,7850.0,7362.3,4.472000269714438
2019-11-30,7746.48,7544.14,7810.0,7441.0,-2.616802162424514
2019-12-01,7543.83,7416.81,7559.0,7210.0,-1.6878000673370308
2019-12-02,7416.83,7310.49,7429.27,7151.1,-1.4335003862846807
2019-12-03,7310.06,7305.83,7400.0,7241.35,-0.06374401715890654
2019-12-04,7305.83,7219.92,7750.0,7067.0,-1.1759101977461772
2019-12-05,7219.39,7411.82,7485.0,7150.0,2.6579241875256177
2019-12-06,7411.82,7492.47,7590.03,7305.0,1.0881268028635427
2019-12-07,7492.92,7506.89,7619.62,7470.16,0.1924598964026636
2019-12-08,7506.89,7509.36,7564.0,7374.86,0.032903106346293676
2019-12-09,7509.36,7343.49,7650.0,7273.0,-2.208843363482371
2019-12-10,7343.49,7248.6,7407.6,7157.1,-1.29216489707209
2019-12-11,7249.82,7206.77,7275.5,7125.66,-0.5770769527908781
2019-12-12,7206.79,7199.44,7295.0,7080.3,-0.10170991997803247
2019-12-13,7199.41,7247.56,7309.05,7190.76,0.6683853188581557
2019-12-14,7247.01,7077.84,7271.77,7012.0,-2.3417536384659154
2019-12-15,7077.82,7111.98,7200.3,7008.35,0.4823505476246881
2019-12-16,7112.78,6901.33,7150.0,6836.0,-2.9619037173895246
2019-12-17,6901.35,6593.69,6942.21,6560.0,-4.457691488452231
2019-12-18,6592.33,7250.28,7440.0,6435.0,9.957853644924164
2019-12-19,7250.28,7142.73,7380.0,7038.31,-1.483390986279154
2019-12-20,7142.71,7176.29,7220.0,7079.5,0.4698483633008621
2019-12-21,7176.69,7133.42,7190.58,7105.0,-0.5973838849879232
2019-12-22,7132.61,7438.82,7477.0,7122.47,4.281256395950317
2019-12-23,7438.0,7339.38,7695.38,7265.84,-1.3367711545648309
2019-12-24,7339.44,7232.1,7436.68,7157.04,-1.4617038496439694
2019-12-25,7232.08,7192.72,7273.86,7128.86,-0.5445168070131734
2019-12-26,7192.72,7207.85,7435.0,7157.12,0.21035157770634694
2019-12-27,7206.75,7233.0,7275.86,7076.42,0.348925130239941
2019-12-28,7232.98,7320.9,7365.01,7230.0,1.2152633761924436
2019-12-29,7320.46,7407.7,7528.45,7288.0,1.1856465735087252
2019-12-30,7408.81,7270.63,7408.81,7220.0,-1.850371910309534
2019-12-31,7270.62,7190.51,7320.0,7145.01,-1.101967779958546
2020-01-01,7190.79,7195.4,7255.0,7175.15,0.06800630275181074
2020-01-02,7194.84,6962.34,7212.5,6924.74,-3.2390138143814085
2020-01-03,6962.47,7335.94,7405.0,6871.04,5.3660120017120505
2020-01-04,7336.47,7335.9,7404.0,7272.21,-0.0005452607300449053
2020-01-05,7335.88,7349.19,7495.0,7318.0,0.18116386537438967
2020-01-06,7349.19,7739.34,7795.34,7342.97,5.308748311038358
2020-01-07,7739.59,8078.61,8188.0,7723.71,4.383707137817949
2020-01-08,8078.0,8110.14,8455.0,7870.0,0.39028991373517563
2020-01-09,8110.98,7831.63,8125.57,7750.0,-3.434096082188476
2020-01-10,7830.59,8094.38,8140.11,7672.0,3.354984849897158
2020-01-11,8093.18,8067.77,8286.34,8010.0,-0.3287466118467308
2020-01-12,8068.5,8158.76,8197.0,7960.0,1.1278209468043698
2020-01-13,8158.23,8120.54,8196.0,8055.89,-0.46845353950846214
2020-01-14,8121.11,8834.94,8850.0,8101.76,8.797444504922103
2020-01-15,8834.88,8840.13,8916.48,8564.0,0.05874403221752811
2020-01-16,8840.13,8728.79,8859.81,8586.0,-1.2594837406237014
2020-01-17,8729.31,8915.52,9041.65,8672.44,2.139242667082142
2020-01-18,8917.31,8957.01,8988.88,8806.38,0.4653682567029138
2020-01-19,8957.02,8697.53,9198.98,8466.0,-2.8969488702144996
2020-01-20,8695.76,8671.48,8746.99,8521.28,-0.2995103207462435
2020-01-21,8671.48,8745.02,8789.0,8488.0,0.8480674579195435
2020-01-22,8745.0,8663.63,8818.0,8590.0,-0.9307011304719892
2020-01-23,8663.35,8372.66,8691.81,8306.39,-3.358522928610752
2020-01-24,8372.64,8427.0,8528.02,8238.0,0.6490171582268944
2020-01-25,8426.13,8362.7,8454.41,8254.9,-0.7630236145722002
2020-01-26,8364.16,8583.75,8618.0,8293.66,2.6432850634364513
2020-01-27,8582.96,8941.03,9000.0,8535.0,4.162283384301735
2020-01-28,8941.21,9152.7,9188.0,8862.4,2.36740062386549
2020-01-29,9152.24,9341.54,9449.24,9148.62,2.0632163186819152
2020-01-30,9341.65,9538.65,9578.0,9204.44,2.1100375312849806
2020-01-31,9538.61,9381.66,9547.54,9210.01,-1.6458303848028821
2020-02-01,9381.59,9389.17,9464.53,9281.0,0.08004979928926126
2020-02-02,9389.16,9355.1,9477.03,9120.0,-0.3628648751700103
2020-02-03,9356.1,9292.5,9618.79,9234.0,-0.6691537236373835
2020-02-04,9292.98,9189.99,9350.0,9093.01,-1.103147699757867
2020-02-05,9190.0,9656.45,9744.45,9177.22,5.075740017127339
2020-02-06,9656.46,9753.0,9862.57,9526.35,0.999849841297773
2020-02-07,9753.0,9804.38,9885.0,9730.0,0.5268122628934613
2020-02-08,9803.92,9894.23,9940.0,9667.11,0.916427147866572
2020-02-09,9894.23,10130.79,10166.0,9880.75,2.3908884268912356
2020-02-10,10130.8,9865.0,10188.0,9756.0,-2.623586117173493
2020-02-11,9865.0,10194.38,10323.59,9700.0,3.3388748099341115
2020-02-12,10194.39,10338.61,10450.0,10191.45,1.41479913442506
2020-02-13,10338.61,10233.62,10500.0,10080.0,-1.0155136909120288
2020-02-14,10233.69,10345.02,10381.56,10111.37,1.0885688544229666
2020-02-15,10345.0,9918.71,10375.0,9801.0,-4.1209200175543526
2020-02-16,9917.35,9962.33,10050.0,9638.12,0.43977493040929794
2020-02-17,9962.48,9680.18,9996.58,9452.67,-2.832168779793476
2020-02-18,9680.18,10168.37,10250.0,9576.01,5.043191345615483
2020-02-19,10168.4,9679.44,10250.0,9350.0,-4.808341946644356
2020-02-20,9679.44,9612.98,9699.0,9400.0,-0.6866099691717809
2020-02-21,9612.97,9682.2,9755.51,9550.21,0.720068074624125
2020-02-22,9682.53,9654.52,9713.7,9560.02,-0.2858854392596699
2020-02-23,9655.0,9935.46,9990.0,9644.47,2.909932342571131
2020-02-24,9935.46,9642.53,9990.0,9473.56,-2.948328512217835
2020-02-25,9642.59,9370.0,9675.0,9250.0,-2.8263329229984313
2020-02-26,9369.99,8825.81,9377.88,8633.63,-5.8077908217716185
2020-02-27,8826.66,8791.08,8971.77,8531.0,-0.3935049587516559
2020-02-28,8791.75,8758.73,8900.0,8445.0,-0.367986641004292
2020-02-29,8758.85,8628.0,8790.0,8572.22,-1.4925679864546515
2020-03-01,8628.0,8563.59,8750.0,8411.0,-0.7465229485396407
2020-03-02,8562.78,8890.2,8965.75,8498.0,3.8139378461603313
2020-03-03,8890.25,8777.35,8919.65,8651.0,-1.2693752671480985
2020-03-04,8777.29,8746.65,8848.29,8660.0,-0.3497638808980019
2020-03-05,8746.71,9060.12,9159.42,8734.96,3.5838864022225803
2020-03-06,9059.7,9112.06,9170.0,8985.5,0.5732815900892918
2020-03-07,9112.97,8899.72,9188.0,8835.0,-2.330318281486299
2020-03-08,8900.65,8204.81,8900.7,8149.27,-7.808223180055107
2020-03-09,8203.87,7878.92,8205.63,7632.01,-3.9719384117365197
2020-03-10,7878.26,7940.34,8149.0,7728.01,0.7795484660334084
2020-03-11,7939.7,7930.0,7980.0,7590.0,-0.13022112403247021
2020-03-12,7929.99,5100.02,7966.17,4687.0,-35.68701134930643
2020-03-13,5110.24,5581.51,5955.0,3782.13,9.440943368849531
2020-03-14,5581.6,5097.36,5664.72,5055.13,-8.67417598463499
2020-03-15,5097.72,5375.18,5940.0,5080.01,5.450272297816916
2020-03-16,5375.11,4993.03,5411.58,4442.12,-7.109529355296019
2020-03-17,4993.45,5419.13,5525.0,4921.45,8.533896251374419
2020-03-18,5419.12,5342.21,5438.0,5009.37,-1.4194160317246518
2020-03-19,5342.15,6197.65,6400.0,5252.53,16.01284861508625
2020-03-20,6197.65,6158.3,6900.0,5670.0,-0.6349180737860283
2020-03-21,6158.3,6183.59,6456.98,5860.02,0.41066528100286437
2020-03-22,6183.58,5858.77,6407.87,5769.24,-5.25293559243093
2020-03-23,5857.53,6421.77,6600.0,5688.0,9.609525548877995
2020-03-24,6419.96,6778.9,6833.0,6371.33,5.56123934678443
2020-03-25,6778.32,6664.09,6957.96,6450.0,-1.6936376108218076
2020-03-26,6662.26,6751.29,6780.0,6510.0,1.3085057374675246
2020-03-27,6749.53,6628.27,6842.59,6573.41,-1.8221702815313767
2020-03-28,6627.41,6193.85,6634.0,6024.0,-6.554048039684568
2020-03-29,6194.23,5916.57,6270.0,5866.56,-4.476698660768353
2020-03-30,5916.57,6459.3,6599.0,5857.76,9.173051278020882
2020-03-31,6460.0,6419.23,6523.23,6321.4,-0.6203458579103094
2020-04-01,6419.31,6570.73,6594.97,6150.11,2.3600961486034855
2020-04-02,6570.65,6768.5,7198.0,6551.0,3.0098634398308954
2020-04-03,6767.8,6769.2,7048.0,6602.1,0.0103420255595843
2020-04-04,6769.56,6830.49,6990.41,6650.01,0.9054245701116903
2020-04-05,6831.78,6779.33,6895.54,6677.52,-0.7489945816478771
2020-04-06,6779.11,7283.96,7309.0,6765.0,7.443655936501092
2020-04-07,7284.25,7178.84,7459.69,7077.0,-1.4431710223559713
2020-04-08,7177.69,7386.03,7420.0,7150.0,2.8861208774676683
2020-04-09,7386.43,7293.92,7390.0,7108.08,-1.247084022133671
2020-04-10,7293.42,6838.38,7300.23,6739.98,-6.245475683857238
2020-04-11,6838.39,6870.29,6944.3,6760.0,0.46663098570129957
2020-04-12,6870.3,6980.08,7177.0,6780.0,1.598040257398159
2020-04-13,6979.97,6841.07,7000.16,6575.0,-1.9915244524418063
2020-04-14,6840.72,6884.65,6978.0,6754.28,0.6370348498115019
2020-04-15,6884.65,6630.0,6933.0,6605.0,-3.698808218282701
2020-04-16,6629.62,7145.69,7190.0,6468.27,7.77812971342382
2020-04-17,7145.69,7132.42,7148.14,6972.98,-0.18570634886203585
2020-04-18,7132.13,7262.86,7293.08,7014.4,1.8288322897417553
2020-04-19,7263.0,7165.09,7266.15,7055.6,-1.3461639078820142
2020-04-20,7165.21,6845.76,7220.0,6751.0,-4.45674792640427
2020-04-21,6845.85,6881.57,6940.0,6762.0,0.523097508530812
2020-04-22,6881.92,7106.16,7156.38,6818.0,3.2636447787350864
2020-04-23,7106.17,7509.75,7738.0,7020.0,5.679438684183857
2020-04-24,7509.49,7492.12,7615.96,7388.0,-0.23476147674689196
2020-04-25,7491.43,7522.48,7705.0,7431.07,0.40522575719554865
2020-04-26,7522.38,7657.3,7700.0,7480.0,1.792228094989956
2020-04-27,7657.3,7747.43,7792.02,7606.0,1.1770467397124396
2020-04-28,7747.44,7764.22,7780.0,7659.12,0.21671702745298393
2020-04-29,7764.22,8734.67,8952.89,7710.05,12.499001831478228
2020-04-30,8734.67,8675.14,9460.0,8401.0,-0.6815369098088442
2020-05-01,8675.09,8891.51,9059.18,8573.98,2.494138423126313
2020-05-02,8891.56,8963.92,9010.0,8753.0,0.8143723619497667
2020-05-03,8963.3,8891.28,9200.0,8712.0,-0.8103597533221985
2020-05-04,8891.46,8863.65,8950.0,8522.0,-0.31075390719897955
2020-05-05,8863.65,8963.77,9118.58,8760.0,1.1295572365786155
2020-05-06,8963.76,9345.21,9395.0,8906.21,4.255352379634902
2020-05-07,9345.51,9971.86,9985.0,9021.0,6.705574299560957
2020-05-08,9970.66,9895.23,10067.0,9705.0,-0.7684624533437212
2020-05-09,9895.16,9618.11,9914.25,9520.0,-2.8005412708951627
2020-05-10,9618.98,8664.75,9634.45,8117.0,-9.912134504596025
2020-05-11,8664.76,8525.05,9168.0,8200.0,-1.6122796387662786
2020-05-12,8525.3,8812.0,8978.26,8523.1,3.3659626629755968
2020-05-13,8813.18,9308.03,9398.0,8779.99,5.629028597367225
2020-05-14,9308.54,9806.18,9939.0,9256.76,5.351830623665799
2020-05-15,9805.13,9366.24,9850.32,9150.0,-4.486354523372005
2020-05-16,9365.6,9411.79,9588.0,9220.0,0.4863210850885924
2020-05-17,9411.79,9689.94,9888.0,9322.1,2.95533580753502
2020-05-18,9689.88,9735.99,9950.0,9464.23,0.4752351407748545
2020-05-19,9736.17,9734.04,9897.21,9474.0,-0.020028779815906006
2020-05-20,9734.04,9483.42,9842.0,9326.0,-2.574676085160943
2020-05-21,9484.78,9097.95,9578.47,8815.0,-4.064672871179376
2020-05-22,9097.94,9148.15,9271.0,8933.52,0.5517726520809507
2020-05-23,9148.15,9188.48,9307.85,9070.0,0.4408541617704209
2020-05-24,9188.48,8910.01,9298.0,8853.21,-3.0306427178379836
2020-05-25,8909.99,8913.6,8979.66,8642.72,0.04029176173763194
2020-05-26,8912.33,8827.09,9017.67,8700.0,-0.9705394004667078
2020-05-27,8828.21,9136.48,9225.0,8811.73,3.5050056134014573
2020-05-28,9135.99,9599.01,9613.95,9110.0,5.062452935922823
2020-05-29,9597.91,9438.78,9625.47,9330.0,-1.6692346398222258
2020-05-30,9439.39,9690.93,9740.0,9331.23,2.6714257562947763
2020-05-31,9690.89,9440.0,9707.0,9381.41,-2.5893283719931937
2020-06-01,9440.01,10121.49,10200.0,9385.93,7.219173728813555
2020-06-02,10121.85,9505.34,10380.0,9266.0,-6.087542446813654
2020-06-03,9505.34,9603.87,9646.43,9365.21,1.0365752303442166
2020-06-04,9604.47,9856.56,9881.63,9450.0,2.6311268269978427
2020-06-05,9857.06,9659.66,9859.44,9581.0,-1.9976543540545566
2020-06-06,9658.96,9653.47,9735.0,9531.05,-0.06408093038471341
2020-06-07,9653.52,9738.68,9802.0,9372.46,0.8826877796274335
2020-06-08,9738.68,9728.12,9800.0,9633.0,-0.10843358648193746
2020-06-09,9728.46,9771.0,9877.0,9570.0,0.4407840363811255
2020-06-10,9771.0,9890.2,9992.72,9704.18,1.2199365469245826
2020-06-11,9890.19,9288.07,9964.0,9113.0,-6.088147863541693
2020-06-12,9288.18,9448.93,9557.12,9232.51,1.7318990920611066
2020-06-13,9448.94,9457.71,9494.73,9351.0,0.0929205740755723
2020-06-14,9457.71,9348.63,9480.99,9245.0,-1.1533447314413303
2020-06-15,9349.22,9438.96,9495.0,8910.45,0.9662378337788491
2020-06-16,9438.95,9517.33,9589.0,9373.09,0.8302821497283785
2020-06-17,9517.68,9443.85,9565.0,9236.61,-0.7720652746095791
2020-06-18,9442.81,9401.66,9489.0,9280.0,-0.4467457657629126
2020-06-19,9400.91,9302.95,9438.3,9215.79,-1.0499209714029178
2020-06-20,9302.94,9360.77,9395.0,9170.95,0.6215232802498027
2020-06-21,9360.77,9298.06,9422.0,9285.73,-0.6699235212487942
2020-06-22,9297.89,9684.64,9780.0,9277.09,4.157641486503638
2020-06-23,9684.63,9612.18,9720.0,9577.03,-0.7481950800442672
2020-06-24,9612.24,9313.21,9670.0,9208.0,-3.110324608985693
2020-06-25,9313.21,9256.07,9340.0,9009.69,-0.6135371155595037
2020-06-26,9256.12,9169.76,9298.0,9045.45,-0.9324691796842477
2020-06-27,9169.75,8984.85,9196.24,8833.0,-2.016519516323212
2020-06-28,8985.26,9098.44,9191.0,8948.06,1.2642392471772013
2020-06-29,9098.44,9179.7,9238.0,9024.67,0.8931201392766264
2020-06-30,9179.71,9149.63,9205.0,9064.89,-0.3275706177761961
2020-07-01,9149.67,9241.52,9292.0,9080.1,1.0043029062377418
2020-07-02,9241.38,9089.5,9261.96,8940.0,-1.6449674945247184
2020-07-03,9089.5,9074.59,9125.0,9038.7,-0.1640354254909493
2020-07-04,9074.12,9117.28,9190.0,9037.47,0.47043447692953766
2020-07-05,9116.78,9076.66,9145.24,8893.03,-0.4455276134987751
2020-07-06,9076.73,9346.89,9375.0,9055.92,2.9771964577278487
2020-07-07,9347.22,9255.39,9379.42,9203.0,-0.9789352394218853
2020-07-08,9255.38,9425.43,9470.0,9231.0,1.8371997290227648
2020-07-09,9425.5,9221.55,9440.79,9160.0,-2.163084336735843
2020-07-10,9221.55,9275.97,9285.0,9125.0,0.5901394017274741
2020-07-11,9275.97,9243.11,9317.48,9178.25,-0.35424866617721484
2020-07-12,9243.12,9285.67,9345.0,9157.5,0.4604510819410379
2020-07-13,9285.67,9242.89,9343.82,9200.89,-0.460709889539479
2020-07-14,9242.89,9264.91,9279.54,9113.0,0.23823717473647754
2020-07-15,9264.91,9204.13,9276.49,9160.57,-0.6560236418918342
2020-07-16,9204.1,9133.25,9226.15,9047.25,-0.7700890795762305
2020-07-17,9133.26,9163.84,9186.83,9089.81,0.33493006323050967
2020-07-18,9163.83,9170.27,9219.3,9121.1,0.07016709152496414
2020-07-19,9170.27,9212.64,9232.27,9101.35,0.46203655944698774
2020-07-20,9212.66,9169.26,9223.29,9131.0,-0.4708747981034711
2020-07-21,9169.24,9376.83,9437.73,9152.8,2.2637595618403283
2020-07-22,9376.83,9509.06,9544.0,9261.0,1.4101780665747299
2020-07-23,9509.08,9603.0,9664.0,9440.33,0.987899960669103
2020-07-24,9603.0,9540.98,9637.0,9463.44,-0.6458398417161337
2020-07-25,9540.88,9691.7,9732.9,9513.0,1.5797119373481605
2020-07-26,9691.7,9912.97,10111.0,9650.0,2.2830875904124026
2020-07-27,9912.96,10973.24,11394.86,9911.48,10.695785420514747
2020-07-28,10978.29,10919.0,11242.23,10565.0,-0.494293390101741
2020-07-29,10919.0,11122.55,11342.82,10812.0,1.864181701621015
2020-07-30,11122.55,11125.06,11170.0,10831.0,0.02256676751284381
2020-07-31,11125.23,11308.68,11444.0,10960.0,1.650507952316671
2020-08-01,11308.68,11757.13,11861.0,11220.0,3.9655379761386778
2020-08-02,11757.13,11122.31,12123.46,10518.5,-5.399446973878829
2020-08-03,11122.85,11234.11,11473.0,10936.0,1.0051868721515644
2020-08-04,11234.11,11202.53,11414.98,11000.0,-0.2811081607710819
2020-08-05,11202.53,11682.61,11780.93,11093.0,4.285460516508333
2020-08-06,11682.61,11746.25,11900.0,11562.5,0.544741286407735
2020-08-07,11746.25,11584.02,11909.94,11322.0,-1.3811216345642197
2020-08-08,11584.39,11741.0,11808.27,11512.0,1.3551426879442552
2020-08-09,11741.19,11680.27,11797.11,11521.97,-0.517247253215225
2020-08-10,11680.27,11861.25,12067.35,11450.0,1.5494504835932732
2020-08-11,11861.26,11390.45,11935.0,11125.0,-3.969227526609753
2020-08-12,11390.45,11580.0,11617.52,11150.0,1.6641133581201784
2020-08-13,11580.0,11726.2,11792.96,11270.36,1.2625215889464636
2020-08-14,11726.21,11772.62,11850.0,11634.03,0.3958656683324513
2020-08-15,11772.56,11862.33,11980.0,11680.0,0.7620223875398846
2020-08-16,11862.07,11892.61,11931.72,11686.0,0.2552618246162597
2020-08-17,11892.62,12329.69,12468.0,11769.78,3.6752235211614526
2020-08-18,12329.69,11980.0,12387.77,11817.93,-2.8361621419516703
2020-08-19,11980.0,11741.62,12020.08,11561.0,-1.9898163606009933
2020-08-20,11741.62,11852.99,11888.0,11668.0,0.9485062538218569
2020-08-21,11852.99,11516.12,11878.0,11485.81,-2.842067697686401
2020-08-22,11516.12,11668.18,11685.03,11376.81,1.320409999201111
2020-08-23,11668.18,11670.5,11718.07,11514.13,0.019883135159037835
2020-08-24,11670.5,11785.33,11824.9,11585.09,0.9839338503063288
2020-08-25,11785.33,11380.38,11790.0,11117.64,-3.4360514300405764
2020-08-26,11380.37,11471.33,11539.32,11244.0,0.799182452607039
2020-08-27,11471.33,11322.39,11592.2,11125.0,-1.298367320964533
2020-08-28,11322.39,11514.78,11542.65,11276.89,1.6991995506249191
2020-08-29,11514.79,11499.6,11580.02,11417.04,-0.13183056905994306
2020-08-30,11499.6,11697.71,11714.99,11458.0,1.7227555741069045
2020-08-31,11697.71,11679.75,11800.77,11570.0,-0.15353432423952373
2020-09-01,11679.76,11997.52,12050.85,11515.0,2.720691795629193
2020-09-02,11997.6,11419.48,12011.6,11160.1,-4.817995719115286
2020-09-03,11419.4,10195.69,11462.6,10115.0,-10.716687625005683
2020-09-04,10195.69,10462.53,10627.05,9875.5,2.6171843200411216
2020-09-05,10462.54,10089.66,10565.68,9825.0,-3.563860748786396
2020-09-06,10089.46,10214.06,10347.14,9994.86,1.232945411441011
2020-09-07,10214.06,10364.4,10410.75,9875.0,1.4718926656001718
2020-09-08,10364.49,10096.11,10438.0,9850.0,-2.588572420979496
2020-09-09,10096.11,10182.61,10343.0,9981.01,0.8567656255726197
2020-09-10,10182.62,10315.68,10483.35,10070.83,1.3068358701747274
2020-09-11,10315.69,10357.94,10396.0,10200.0,0.4096676127991694
2020-09-12,10357.87,10413.08,10477.97,10269.25,0.5323452346702062
2020-09-13,10413.08,10318.01,10580.11,10200.0,-0.9129863594632859
2020-09-14,10318.01,10655.0,10750.0,10212.34,3.2660367648412736
2020-09-15,10655.0,10765.19,10930.04,10606.48,1.0341623650868215
2020-09-16,10765.45,10964.61,11093.0,10661.22,1.852452209389699
2020-09-17,10964.62,10924.79,11045.46,10745.83,-0.3631684118267753
2020-09-18,10924.79,10887.76,11038.03,10812.84,-0.3389538837817563
2020-09-19,10887.94,11059.82,11179.79,10884.38,1.5803066930204057
2020-09-20,11059.82,10914.11,11087.61,10723.0,-1.317471712921181
2020-09-21,10914.11,10458.73,10988.86,10296.35,-4.1723970163394135
2020-09-22,10458.74,10510.2,10572.71,10353.0,0.49212476084572465
2020-09-23,10510.19,10213.22,10537.15,10136.82,-2.825636048790714
2020-09-24,10213.22,10742.98,10795.24,10190.93,5.187002727837053
2020-09-25,10742.98,10671.85,10760.53,10556.24,-0.6621067897361721
2020-09-26,10671.85,10738.45,10820.94,10644.68,0.6240717401387874
2020-09-27,10738.45,10741.1,10799.0,10594.82,0.024677676945916716
2020-09-28,10741.1,10756.16,10950.0,10626.0,0.14020910335068582
2020-09-29,10756.18,10845.67,10867.54,10635.43,0.8321743075595744
2020-09-30,10845.67,10757.57,10859.43,10665.13,-0.812305740447572
2020-10-01,10757.57,10595.91,10920.0,10437.0,-1.5027557338692654
2020-10-02,10595.91,10564.64,10664.64,10374.0,-0.29511386940810347
2020-10-03,10564.64,10556.64,10603.56,10496.46,-0.07572430295779142
2020-10-04,10556.85,10659.72,10696.87,10517.87,0.9764470513345058
2020-10-05,10659.72,10751.11,10777.37,10615.64,0.8573395924095673
2020-10-06,10751.11,10584.33,10800.0,10525.0,-1.5512816816124153
2020-10-07,10584.33,10665.0,10681.87,10546.17,0.7621644449861353
2020-10-08,10665.0,10880.97,10945.0,10530.41,2.0250351617440154
2020-10-09,10880.97,11077.94,11104.64,10829.0,1.8102246398988386
2020-10-10,11077.93,11304.3,11491.0,11049.2,2.0433401877966384
2020-10-11,11304.31,11370.19,11445.0,11221.0,0.5828755429349908
2020-10-12,11370.2,11551.57,11720.01,11172.0,1.5952240024133202
2020-10-13,11551.57,11429.68,11557.0,11300.0,-1.0551812437616603
2020-10-14,11429.68,11392.69,11547.98,11280.0,-0.32363110778254045
2020-10-15,11392.69,11500.88,11617.34,11250.83,0.9496440261255179
2020-10-16,11500.85,11324.94,11541.15,11200.0,-1.529795980829285
2020-10-17,11324.93,11349.28,11402.42,11255.0,0.21492387597639162
2020-10-18,11349.39,11466.63,11490.0,11346.22,1.03398629692808
2020-10-19,11466.63,11735.99,11823.99,11407.96,2.3490772790261794
